0.25	0.544
0.75	0.589
1.25	0.657
1.75	0.777
2.25	0.887
2.75	1
3.25	1
3.75	1
4.25	1
4.75	1
5.25	1
5.75	1
6.25	1
6.75	1
7.25	1
7.75	1
