VARIABLES = "X"
 "Y"
 "Z"
 "Halite"
 "Distance"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
      0.384471919522498       0.646152324309764                     500    -0.00121844790997937                       0
      0.403149373859652       0.643435603678906                     500    -0.00063457460860609      0.0188739998808579
      0.421826828196807       0.640718883048047                     500   -0.000327652721711358      0.0377479997617158
      0.440504282533961       0.638002162417188                     500   -0.000170847037093553      0.0566219996425736
      0.459181736871116       0.635285441786329                     500   -9.1382302278791E-005      0.0754959995234315
       0.47785919120827        0.63256872115547                     500  -5.14290876719759E-005      0.0943699994042894
      0.496536645545424       0.629852000524611                     500  -3.15883230550904E-005       0.113243999285147
      0.515214099882579       0.627135279893753                     500  -2.27084511127846E-005       0.132117999166005
      0.533891554219733       0.624418559262894                     500  -2.10651170736612E-005       0.150991999046863
      0.552569008556888       0.621701838632035                     500  -2.59142026866062E-005       0.169865998927721
      0.571246462894042       0.618985118001176                     500  -3.91251331490887E-005       0.188739998808579
      0.589923917231197       0.616268397370317                     500  -6.61316309225831E-005       0.207613998689437
      0.591097132599755       0.609039630321974                     500  -6.74056794740414E-005       0.226487998570295
      0.576060381647663       0.597632439944525                     500  -4.35504591970227E-005       0.245361998451152
       0.56102363069557       0.586225249567076                     500  -3.36421191000475E-005        0.26423599833201
      0.545986879743478       0.574818059189626                     500  -3.43954610579944E-005       0.283109998212868
      0.530950128791386       0.563410868812177                     500  -4.81784373183402E-005       0.301983998093726
      0.515913377839293       0.552003678434727                     500  -7.95208151227948E-005       0.320857997974584
      0.500876626887201       0.540596488057278                     500     -0.0001411776273964       0.339731997855442
      0.485839875935109       0.529189297679829                     500   -0.000252096763407365         0.3586059977363
