0.25	5.25
0.75	5.54
1.25	5.6
1.75	5.67
2.25	5.73
2.75	5.79
3.25	5.86
3.75	5.92
4.25	5.98
4.75	6.05
5.25	6.11
5.75	6.17
6.25	6.24
6.75	6.3
7.25	6.36
7.75	6.43
