-0.18000	0.0000
0.66000	0.0000
1.4900	0.0000
2.3200	0.0000
3.1600	0.0000
3.9900	1.5201e-07
4.3200	2.6861e-06
4.7400	1.4602e-05
5.0300	2.1205e-05
6.0300	5.0402e-05
7.5300	8.3381e-05
12.530	0.00011709
5.0300	2.1207e-05
7.5300	8.4551e-05
10.030	0.00010952
12.530	0.00011623
15.030	0.00011773
17.530	0.00011903
20.030	0.00011981
22.530	0.00012318
25.030	0.00012476
30.030	0.00012537
34.780	0.00012215
39.780	0.00012239
44.780	0.00012435
49.780	0.00012880
69.780	0.00012637
91.530	0.00013112
114.86	0.00013288
138.20	0.00012576
239.44	4.6599e-07
219.44	6.9175e-07
199.44	1.2083e-06
179.44	2.4762e-06
169.44	4.3022e-06
162.69	7.0169e-06
160.19	9.2565e-06
157.69	1.2786e-05
155.19	1.8601e-05
152.69	3.0359e-05
150.19	5.5501e-05
149.41	6.9462e-05
147.71	0.00010876
146.07	0.00012964
144.40	0.00012926
