0.025 0.0125 0.014855 
0.2 0.0125 0.0351307 
0.4 0.0125 0.0137569 
0.6 0.0125 0.00316494 
0.8 0.0125 0.00089988 
1 0.0125 0.000557706 
1.2 0.0125 0.000235289 
1.4 0.0125 6.01404e-005 
1.6 0.0125 1.08589e-005 
1.8 0.0125 2.08932e-006 
2 0.0125 7.08899e-007 
2.2 0.0125 2.14835e-007 
2.4 0.0125 1.08982e-007 
2.6 0.0125 4.13154e-008 
2.8 0.0125 1.32508e-008 
2.975 0.0125 5.94664e-009 
0.1 0.05 0.0384812 
0.3 0.05 0.0193849 
0.5 0.05 0.0107476 
0.7 0.05 0.0041565 
0.9 0.05 0.00167411 
1.1 0.05 0.000353215 
1.3 0.05 9.35134e-005 
1.5 0.05 3.13582e-005 
1.7 0.05 8.10134e-006 
1.9 0.05 2.83285e-006 
2.1 0.05 1.10109e-006 
2.3 0.05 4.22053e-007 
2.5 0.05 9.65158e-008 
2.7 0.05 2.13172e-008 
2.9 0.05 3.92314e-009 
0.025 0.1 0 
0.2 0.1 0.0686524 
0.4 0.1 0.0438346 
0.6 0.1 0.0165017 
0.8 0.1 0.00732043 
1 0.1 0.00147104 
1.2 0.1 0.00015742 
1.4 0.1 5.34233e-005 
1.6 0.1 1.74379e-005 
1.8 0.1 8.14057e-006 
2 0.1 1.75031e-006 
2.2 0.1 3.70251e-007 
2.4 0.1 1.19962e-007 
2.6 0.1 4.15397e-008 
2.8 0.1 8.82089e-009 
2.975 0.1 3.27443e-009 
0.1 0.15 0 
0.3 0.15 0.0679544 
0.5 0.15 0.0174638 
0.7 0.15 0.00277735 
0.9 0.15 0.00222138 
1.1 0.15 0.000852172 
1.3 0.15 0.000219249 
1.5 0.15 9.04676e-005 
1.7 0.15 3.038e-005 
1.9 0.15 6.82984e-006 
2.1 0.15 7.66993e-007 
2.3 0.15 1.33642e-007 
2.5 0.15 2.96121e-008 
2.7 0.15 1.51447e-008 
2.9 0.15 7.10628e-009 
0.025 0.2 0.0164998 
0.2 0.2 0.0683702 
0.4 0.2 0.0311916 
0.6 0.2 0.00777175 
0.8 0.2 0.00185478 
1 0.2 0.000616882 
1.2 0.2 0.000250204 
1.4 0.2 4.96811e-005 
1.6 0.2 8.89906e-006 
1.8 0.2 5.23612e-006 
2 0.2 1.62575e-006 
2.2 0.2 3.97791e-007 
2.4 0.2 1.11834e-007 
2.6 0.2 4.01129e-008 
2.8 0.2 8.55604e-009 
2.975 0.2 2.65253e-009 
0.1 0.25 0.0652589 
