0.025 0.0125 0.360974 
0.2 0.0125 0.32796 
0.4 0.0125 0.339235 
0.6 0.0125 0.347471 
0.8 0.0125 0.349291 
1 0.0125 0.349562 
1.2 0.0125 0.349821 
1.4 0.0125 0.349963 
1.6 0.0125 0.350002 
1.8 0.0125 0.350008 
2 0.0125 0.350008 
2.2 0.0125 0.350009 
2.4 0.0125 0.350007 
2.6 0.0125 0.350007 
2.8 0.0125 0.350008 
2.975 0.0125 0.350007 
0.1 0.05 0.327723 
0.3 0.05 0.33559 
0.5 0.05 0.341488 
0.7 0.05 0.346671 
0.9 0.05 0.348667 
1.1 0.05 0.34973 
1.3 0.05 0.349935 
1.5 0.05 0.349984 
1.7 0.05 0.350004 
1.9 0.05 0.350006 
2.1 0.05 0.350009 
2.3 0.05 0.350008 
2.5 0.05 0.350009 
2.7 0.05 0.350008 
2.9 0.05 0.350008 
0.025 0.1 0.379446 
0.2 0.1 0.313374 
0.4 0.1 0.319965 
0.6 0.1 0.337014 
0.8 0.1 0.34412 
1 0.1 0.348836 
1.2 0.1 0.349887 
1.4 0.1 0.349969 
1.6 0.1 0.349995 
1.8 0.1 0.350001 
2 0.1 0.35001 
2.2 0.1 0.350009 
2.4 0.1 0.350011 
2.6 0.1 0.350007 
2.8 0.1 0.350009 
2.975 0.1 0.350006 
0.1 0.15 0.37365 
0.3 0.15 0.309342 
0.5 0.15 0.336863 
0.7 0.15 0.347791 
0.9 0.15 0.348227 
1.1 0.15 0.349327 
1.3 0.15 0.349844 
1.5 0.15 0.349938 
1.7 0.15 0.349987 
1.9 0.15 0.350005 
2.1 0.15 0.350011 
2.3 0.15 0.350008 
2.5 0.15 0.350008 
2.7 0.15 0.350006 
2.9 0.15 0.350006 
0.025 0.2 0.360669 
0.2 0.2 0.314172 
0.4 0.2 0.327272 
0.6 0.2 0.343799 
0.8 0.2 0.348523 
1 0.2 0.349517 
1.2 0.2 0.349811 
1.4 0.2 0.349974 
1.6 0.2 0.350005 
1.8 0.2 0.350008 
2 0.2 0.350009 
2.2 0.2 0.350014 
2.4 0.2 0.350008 
2.6 0.2 0.350008 
2.8 0.2 0.350009 
2.975 0.2 0.350007 
0.1 0.25 0.31129 
0.3 0.25 0.329602 
0.5 0.25 0.342298 
0.7 0.25 0.347618 
0.9 0.25 0.34946 
1.1 0.25 0.349897 
1.3 0.25 0.349984 
1.5 0.25 0.350001 
1.7 0.25 0.350005 
1.9 0.25 0.350007 
2.1 0.25 0.35001 
2.3 0.25 0.350009 
2.5 0.25 0.350009 
2.7 0.25 0.35001 
2.9 0.25 0.350008 
0.025 0.3 0.351874 
0.2 0.3 0.317031 
0.4 0.3 0.325987 
0.6 0.3 0.342289 
0.8 0.3 0.348681 
1 0.3 0.349726 
1.2 0.3 0.349919 
1.4 0.3 0.349976 
1.6 0.3 0.350003 
1.8 0.3 0.350007 
2 0.3 0.350008 
2.2 0.3 0.350011 
2.4 0.3 0.350011 
2.6 0.3 0.350009 
2.8 0.3 0.350007 
2.975 0.3 0.350006 
0.1 0.35 0.363429 
0.3 0.35 0.312808 
0.5 0.35 0.334625 
0.7 0.35 0.347195 
0.9 0.35 0.348796 
1.1 0.35 0.34954 
1.3 0.35 0.349907 
1.5 0.35 0.349991 
1.7 0.35 0.350005 
1.9 0.35 0.35001 
2.1 0.35 0.350011 
2.3 0.35 0.350008 
2.5 0.35 0.350008 
2.7 0.35 0.350011 
2.9 0.35 0.350008 
0.025 0.4 0.32691 
0.2 0.4 0.330335 
0.4 0.4 0.338911 
0.6 0.4 0.346361 
0.8 0.4 0.349385 
1 0.4 0.349686 
1.2 0.4 0.349831 
1.4 0.4 0.349942 
1.6 0.4 0.349995 
1.8 0.4 0.350011 
2 0.4 0.350006 
2.2 0.4 0.350007 
2.4 0.4 0.35001 
2.6 0.4 0.350008 
2.8 0.4 0.350007 
2.975 0.4 0.350008 
0.1 0.45 0.320297 
0.3 0.45 0.323641 
0.5 0.45 0.34228 
0.7 0.45 0.348781 
0.9 0.45 0.349797 
1.1 0.45 0.34998 
1.3 0.45 0.349969 
1.5 0.45 0.349997 
1.7 0.45 0.350006 
1.9 0.45 0.350013 
2.1 0.45 0.350016 
2.3 0.45 0.350007 
2.5 0.45 0.350009 
2.7 0.45 0.350009 
2.9 0.45 0.350008 
0.025 0.5 0.380029 
0.2 0.5 0.321912 
0.4 0.5 0.342124 
0.6 0.5 0.34825 
0.8 0.5 0.349754 
1 0.5 0.349886 
1.2 0.5 0.349968 
1.4 0.5 0.349998 
1.6 0.5 0.350005 
1.8 0.5 0.35001 
2 0.5 0.350011 
2.2 0.5 0.350015 
2.4 0.5 0.350009 
2.6 0.5 0.350006 
2.8 0.5 0.350008 
2.975 0.5 0.350008 
0.1 0.55 0.32607 
0.3 0.55 0.319101 
0.5 0.55 0.342134 
0.7 0.55 0.348882 
0.9 0.55 0.34952 
1.1 0.55 0.349872 
1.3 0.55 0.349994 
1.5 0.55 0.350001 
1.7 0.55 0.350008 
1.9 0.55 0.350011 
2.1 0.55 0.350009 
2.3 0.55 0.350009 
2.5 0.55 0.350008 
2.7 0.55 0.350007 
2.9 0.55 0.35001 
0.025 0.6 0.340281 
0.2 0.6 0.324343 
0.4 0.6 0.337072 
0.6 0.6 0.345035 
0.8 0.6 0.348355 
1 0.6 0.349617 
1.2 0.6 0.349924 
1.4 0.6 0.349977 
1.6 0.6 0.350008 
1.8 0.6 0.350011 
2 0.6 0.350007 
2.2 0.6 0.350011 
2.4 0.6 0.350008 
2.6 0.6 0.350008 
2.8 0.6 0.350008 
2.975 0.6 0.350007 
0.1 0.65 0.312053 
0.3 0.65 0.330241 
0.5 0.65 0.340823 
0.7 0.65 0.346662 
0.9 0.65 0.349564 
1.1 0.65 0.349913 
1.3 0.65 0.349976 
1.5 0.65 0.349994 
1.7 0.65 0.350002 
1.9 0.65 0.350007 
2.1 0.65 0.35001 
2.3 0.65 0.350009 
2.5 0.65 0.350011 
2.7 0.65 0.350007 
2.9 0.65 0.350006 
0.025 0.7 0.366831 
0.2 0.7 0.326767 
0.4 0.7 0.335372 
0.6 0.7 0.346042 
0.8 0.7 0.349126 
1 0.7 0.349619 
1.2 0.7 0.349884 
1.4 0.7 0.34997 
1.6 0.7 0.349993 
1.8 0.7 0.350009 
2 0.7 0.350009 
2.2 0.7 0.350008 
2.4 0.7 0.350008 
2.6 0.7 0.350011 
2.8 0.7 0.350007 
2.975 0.7 0.350007 
0.1 0.75 0.314625 
0.3 0.75 0.319476 
0.5 0.75 0.339497 
0.7 0.75 0.346548 
0.9 0.75 0.348367 
1.1 0.75 0.349541 
1.3 0.75 0.349928 
1.5 0.75 0.349996 
1.7 0.75 0.350005 
1.9 0.75 0.35001 
2.1 0.75 0.350008 
2.3 0.75 0.350007 
2.5 0.75 0.350007 
2.7 0.75 0.350007 
2.9 0.75 0.35001 
0.025 0.8 0.394616 
0.2 0.8 0.352855 
0.4 0.8 0.311259 
0.6 0.8 0.335594 
0.8 0.8 0.344768 
1 0.8 0.349318 
1.2 0.8 0.349915 
1.4 0.8 0.349985 
1.6 0.8 0.350003 
1.8 0.8 0.350005 
2 0.8 0.350007 
2.2 0.8 0.350008 
2.4 0.8 0.35001 
2.6 0.8 0.350008 
2.8 0.8 0.350009 
2.975 0.8 0.350008 
0.1 0.85 0.322625 
0.3 0.85 0.319574 
0.5 0.85 0.326563 
0.7 0.85 0.345799 
0.9 0.85 0.348936 
1.1 0.85 0.34959 
1.3 0.85 0.349831 
1.5 0.85 0.349974 
1.7 0.85 0.349995 
1.9 0.85 0.350007 
2.1 0.85 0.350008 
2.3 0.85 0.350011 
2.5 0.85 0.35001 
2.7 0.85 0.350007 
2.9 0.85 0.350007 
0.025 0.9 0.379076 
0.2 0.9 0.322773 
0.4 0.9 0.330933 
0.6 0.9 0.344166 
0.8 0.9 0.348851 
1 0.9 0.349844 
1.2 0.9 0.349959 
1.4 0.9 0.349976 
1.6 0.9 0.350004 
1.8 0.9 0.35001 
2 0.9 0.350008 
2.2 0.9 0.350007 
2.4 0.9 0.350009 
2.6 0.9 0.350009 
2.8 0.9 0.350008 
2.975 0.9 0.350006 
0.1 0.95 0.322047 
0.3 0.95 0.34139 
0.5 0.95 0.344068 
0.7 0.95 0.348024 
0.9 0.95 0.349419 
1.1 0.95 0.349846 
1.3 0.95 0.349965 
1.5 0.95 0.349998 
1.7 0.95 0.350008 
1.9 0.95 0.350011 
2.1 0.95 0.350009 
2.3 0.95 0.350007 
2.5 0.95 0.350007 
2.7 0.95 0.350011 
2.9 0.95 0.350008 
0.025 1 0.380802 
0.2 1 0.315782 
0.4 1 0.335488 
0.6 1 0.345503 
0.8 1 0.348232 
1 1 0.34936 
1.2 1 0.349882 
1.4 1 0.349975 
1.6 1 0.349997 
1.8 1 0.35001 
2 1 0.350008 
2.2 1 0.350009 
2.4 1 0.350016 
2.6 1 0.35001 
2.8 1 0.350008 
2.975 1 0.350008 
0.1 1.05 0.366617 
0.3 1.05 0.316756 
0.5 1.05 0.334776 
0.7 1.05 0.342321 
0.9 1.05 0.346601 
1.1 1.05 0.348804 
1.3 1.05 0.349748 
1.5 1.05 0.349956 
1.7 1.05 0.349994 
1.9 1.05 0.350002 
2.1 1.05 0.35001 
2.3 1.05 0.350009 
2.5 1.05 0.350008 
2.7 1.05 0.350007 
2.9 1.05 0.350007 
0.025 1.1 0.382975 
0.2 1.1 0.310607 
0.4 1.1 0.31495 
0.6 1.1 0.329898 
0.8 1.1 0.343961 
1 1.1 0.348562 
1.2 1.1 0.349395 
1.4 1.1 0.349795 
1.6 1.1 0.349956 
1.8 1.1 0.349989 
2 1.1 0.350007 
2.2 1.1 0.350012 
2.4 1.1 0.35001 
2.6 1.1 0.350008 
2.8 1.1 0.350008 
2.975 1.1 0.350006 
0.1 1.15 0.315391 
0.3 1.15 0.319855 
0.5 1.15 0.326411 
0.7 1.15 0.340696 
0.9 1.15 0.347834 
1.1 1.15 0.349199 
1.3 1.15 0.349617 
1.5 1.15 0.349814 
1.7 1.15 0.34994 
1.9 1.15 0.349997 
2.1 1.15 0.350009 
2.3 1.15 0.350007 
2.5 1.15 0.35001 
2.7 1.15 0.350009 
2.9 1.15 0.350008 
0.025 1.2 0.381089 
0.2 1.2 0.319199 
0.4 1.2 0.330786 
0.6 1.2 0.339961 
0.8 1.2 0.346523 
1 1.2 0.349492 
1.2 1.2 0.349855 
1.4 1.2 0.349947 
1.6 1.2 0.349964 
1.8 1.2 0.350003 
2 1.2 0.350006 
2.2 1.2 0.350007 
2.4 1.2 0.350007 
2.6 1.2 0.350009 
2.8 1.2 0.350011 
2.975 1.2 0.350007 
0.1 1.25 0.33629 
0.3 1.25 0.316248 
0.5 1.25 0.337524 
0.7 1.25 0.345479 
0.9 1.25 0.34945 
1.1 1.25 0.349703 
1.3 1.25 0.349937 
1.5 1.25 0.349991 
1.7 1.25 0.349997 
1.9 1.25 0.350005 
2.1 1.25 0.350013 
2.3 1.25 0.350013 
2.5 1.25 0.350012 
2.7 1.25 0.350009 
2.9 1.25 0.350008 
0.025 1.3 0.385304 
0.2 1.3 0.30981 
0.4 1.3 0.321512 
0.6 1.3 0.34108 
0.8 1.3 0.34699 
1 1.3 0.349011 
1.2 1.3 0.349768 
1.4 1.3 0.349944 
1.6 1.3 0.34999 
1.8 1.3 0.350004 
2 1.3 0.350008 
2.2 1.3 0.350008 
2.4 1.3 0.350009 
2.6 1.3 0.350011 
2.8 1.3 0.350008 
2.975 1.3 0.350007 
0.1 1.35 0.315451 
0.3 1.35 0.32579 
0.5 1.35 0.339496 
0.7 1.35 0.348494 
0.9 1.35 0.349267 
1.1 1.35 0.349732 
1.3 1.35 0.349921 
1.5 1.35 0.349985 
1.7 1.35 0.349999 
1.9 1.35 0.350006 
2.1 1.35 0.350009 
2.3 1.35 0.350009 
2.5 1.35 0.350008 
2.7 1.35 0.350006 
2.9 1.35 0.350008 
0.025 1.4 0.37999 
0.2 1.4 0.318476 
0.4 1.4 0.331783 
0.6 1.4 0.344941 
0.8 1.4 0.348174 
1 1.4 0.349529 
1.2 1.4 0.349882 
1.4 1.4 0.349947 
1.6 1.4 0.349996 
1.8 1.4 0.350006 
2 1.4 0.350006 
2.2 1.4 0.350007 
2.4 1.4 0.350012 
2.6 1.4 0.350008 
2.8 1.4 0.350007 
2.975 1.4 0.350007 
0.1 1.45 0.310999 
0.3 1.45 0.325041 
0.5 1.45 0.340869 
0.7 1.45 0.345912 
0.9 1.45 0.348859 
1.1 1.45 0.349573 
1.3 1.45 0.349835 
1.5 1.45 0.349958 
1.7 1.45 0.349997 
1.9 1.45 0.350006 
2.1 1.45 0.350009 
2.3 1.45 0.350008 
2.5 1.45 0.350008 
2.7 1.45 0.350013 
2.9 1.45 0.350007 
0.025 1.5 0.382615 
0.2 1.5 0.313785 
0.4 1.5 0.333033 
0.6 1.5 0.342201 
0.8 1.5 0.346166 
1 1.5 0.348897 
1.2 1.5 0.349686 
1.4 1.5 0.349942 
1.6 1.5 0.349978 
1.8 1.5 0.350002 
2 1.5 0.350005 
2.2 1.5 0.350008 
2.4 1.5 0.350011 
2.6 1.5 0.350008 
2.8 1.5 0.350015 
2.975 1.5 0.350006 
0.1 1.55 0.310451 
0.3 1.55 0.319432 
0.5 1.55 0.338911 
0.7 1.55 0.348325 
0.9 1.55 0.34868 
1.1 1.55 0.349397 
1.3 1.55 0.349878 
1.5 1.55 0.349975 
1.7 1.55 0.349992 
1.9 1.55 0.349999 
2.1 1.55 0.350008 
2.3 1.55 0.350007 
2.5 1.55 0.350007 
2.7 1.55 0.350008 
2.9 1.55 0.350011 
0.025 1.6 0.383348 
0.2 1.6 0.30999 
0.4 1.6 0.321834 
0.6 1.6 0.344138 
0.8 1.6 0.3486 
1 1.6 0.349558 
1.2 1.6 0.349853 
1.4 1.6 0.349943 
1.6 1.6 0.349999 
1.8 1.6 0.350008 
2 1.6 0.350006 
2.2 1.6 0.350008 
2.4 1.6 0.35001 
2.6 1.6 0.35001 
2.8 1.6 0.350007 
2.975 1.6 0.350007 
0.1 1.65 0.345191 
0.3 1.65 0.315456 
0.5 1.65 0.320143 
0.7 1.65 0.340491 
0.9 1.65 0.347464 
1.1 1.65 0.349307 
1.3 1.65 0.349759 
1.5 1.65 0.349962 
1.7 1.65 0.350003 
1.9 1.65 0.350008 
2.1 1.65 0.350011 
2.3 1.65 0.35001 
2.5 1.65 0.350007 
2.7 1.65 0.350009 
2.9 1.65 0.35002 
0.025 1.7 0.38665 
0.2 1.7 0.31743 
0.4 1.7 0.318693 
0.6 1.7 0.332783 
0.8 1.7 0.340772 
1 1.7 0.346766 
1.2 1.7 0.348922 
1.4 1.7 0.34966 
1.6 1.7 0.349897 
1.8 1.7 0.349991 
2 1.7 0.350007 
2.2 1.7 0.350007 
2.4 1.7 0.350008 
2.6 1.7 0.350009 
2.8 1.7 0.350008 
2.975 1.7 0.350008 
0.1 1.75 0.314 
0.3 1.75 0.328047 
0.5 1.75 0.341374 
0.7 1.75 0.346391 
0.9 1.75 0.347863 
1.1 1.75 0.349107 
1.3 1.75 0.349639 
1.5 1.75 0.349876 
1.7 1.75 0.349949 
1.9 1.75 0.350001 
2.1 1.75 0.350003 
2.3 1.75 0.350007 
2.5 1.75 0.350009 
2.7 1.75 0.35001 
2.9 1.75 0.35001 
0.025 1.8 0.380381 
0.2 1.8 0.319667 
0.4 1.8 0.332556 
0.6 1.8 0.347139 
0.8 1.8 0.349417 
1 1.8 0.349893 
1.2 1.8 0.349897 
1.4 1.8 0.349976 
1.6 1.8 0.349998 
1.8 1.8 0.35002 
2 1.8 0.350013 
2.2 1.8 0.350008 
2.4 1.8 0.350015 
2.6 1.8 0.35001 
2.8 1.8 0.35002 
2.975 1.8 0.350008 
0.1 1.85 0.312567 
0.3 1.85 0.330084 
0.5 1.85 0.345648 
0.7 1.85 0.349304 
0.9 1.85 0.34982 
1.1 1.85 0.349934 
1.3 1.85 0.349973 
1.5 1.85 0.35 
1.7 1.85 0.350011 
1.9 1.85 0.350011 
2.1 1.85 0.350014 
2.3 1.85 0.350013 
2.5 1.85 0.35001 
2.7 1.85 0.350012 
2.9 1.85 0.350009 
0.025 1.9 0.36504 
0.2 1.9 0.324328 
0.4 1.9 0.33996 
0.6 1.9 0.346435 
0.8 1.9 0.348905 
1 1.9 0.349705 
1.2 1.9 0.349953 
1.4 1.9 0.350001 
1.6 1.9 0.350008 
1.8 1.9 0.35001 
2 1.9 0.350008 
2.2 1.9 0.350012 
2.4 1.9 0.350007 
2.6 1.9 0.350013 
2.8 1.9 0.35001 
2.975 1.9 0.350008 
0.1 1.95 0.312116 
0.3 1.95 0.320517 
0.5 1.95 0.340094 
0.7 1.95 0.347744 
0.9 1.95 0.34937 
1.1 1.95 0.349885 
1.3 1.95 0.349996 
1.5 1.95 0.350004 
1.7 1.95 0.350007 
1.9 1.95 0.350009 
2.1 1.95 0.35001 
2.3 1.95 0.350011 
2.5 1.95 0.35001 
2.7 1.95 0.350008 
2.9 1.95 0.35001 
0.025 1.9875 0.390899 
0.2 1.9875 0.329084 
0.4 1.9875 0.319413 
0.6 1.9875 0.341246 
0.8 1.9875 0.348941 
1 1.9875 0.349838 
1.2 1.9875 0.349954 
1.4 1.9875 0.349996 
1.6 1.9875 0.350008 
1.8 1.9875 0.350007 
2 1.9875 0.350008 
2.2 1.9875 0.350011 
2.4 1.9875 0.350011 
2.6 1.9875 0.350007 
2.8 1.9875 0.35001 
2.975 1.9875 0.350007 
