0.025 0.0125 -11.1765 
0.2 0.0125 -11.2295 
0.4 0.0125 -10.6558 
0.6 0.0125 -11.0539 
0.8 0.0125 -11.209 
1 0.0125 -10.6897 
1.2 0.0125 -10.7258 
1.4 0.0125 -11.0319 
1.6 0.0125 -11.1816 
1.8 0.0125 -11.3384 
2 0.0125 -10.8078 
2.2 0.0125 -10.9676 
2.4 0.0125 -10.8185 
2.6 0.0125 -10.7759 
2.8 0.0125 -10.9191 
2.975 0.0125 -11.036 
0.1 0.05 -11.7886 
0.3 0.05 -11.4936 
0.5 0.05 -10.7561 
0.7 0.05 -10.8801 
0.9 0.05 -10.9034 
1.1 0.05 -11.1022 
1.3 0.05 -11.0799 
1.5 0.05 -10.9556 
1.7 0.05 -11.1881 
1.9 0.05 -11.1599 
2.1 0.05 -10.6059 
2.3 0.05 -10.967 
2.5 0.05 -11.076 
2.7 0.05 -10.9824 
2.9 0.05 -11.2517 
0.025 0.1 -10.6699 
0.2 0.1 -11.4829 
0.4 0.1 -10.6323 
0.6 0.1 -10.7343 
0.8 0.1 -10.8228 
1 0.1 -11.5678 
1.2 0.1 -11.2648 
1.4 0.1 -11.187 
1.6 0.1 -10.8198 
1.8 0.1 -10.5577 
2 0.1 -11.7375 
2.2 0.1 -10.7015 
2.4 0.1 -10.8031 
2.6 0.1 -10.5588 
2.8 0.1 -11.3495 
2.975 0.1 -10.9215 
0.1 0.15 -10.4153 
0.3 0.15 -11.4356 
0.5 0.15 -11.1923 
0.7 0.15 -11.6073 
0.9 0.15 -11.139 
1.1 0.15 -10.6301 
1.3 0.15 -10.4666 
1.5 0.15 -10.9337 
1.7 0.15 -10.869 
1.9 0.15 -11.2386 
2.1 0.15 -11.5066 
2.3 0.15 -11.0877 
2.5 0.15 -11.2432 
2.7 0.15 -10.6299 
2.9 0.15 -10.8857 
0.025 0.2 -11.486 
0.2 0.2 -11.1744 
0.4 0.2 -10.9947 
0.6 0.2 -11.0566 
0.8 0.2 -11.212 
1 0.2 -10.9485 
1.2 0.2 -10.7319 
1.4 0.2 -11.2746 
1.6 0.2 -11.2663 
1.8 0.2 -11.3119 
2 0.2 -10.8811 
2.2 0.2 -11.2141 
2.4 0.2 -10.3845 
2.6 0.2 -10.8106 
2.8 0.2 -11.4209 
2.975 0.2 -11.3704 
0.1 0.25 -11.1261 
0.3 0.25 -11.2889 
0.5 0.25 -11.0947 
0.7 0.25 -11.0961 
0.9 0.25 -11.3033 
1.1 0.25 -11.2503 
1.3 0.25 -11.1366 
1.5 0.25 -11.0755 
1.7 0.25 -10.9506 
1.9 0.25 -11.0017 
2.1 0.25 -10.9832 
2.3 0.25 -11.1683 
2.5 0.25 -11.2495 
2.7 0.25 -11.4092 
2.9 0.25 -10.9396 
0.025 0.3 -11.0381 
0.2 0.3 -11.1541 
0.4 0.3 -10.9636 
0.6 0.3 -10.9959 
0.8 0.3 -11.2012 
1 0.3 -11.1174 
1.2 0.3 -11.0771 
1.4 0.3 -10.8291 
1.6 0.3 -11.1686 
1.8 0.3 -11.0714 
2 0.3 -10.9032 
2.2 0.3 -11.6103 
2.4 0.3 -11.2459 
2.6 0.3 -10.9779 
2.8 0.3 -11.1023 
2.975 0.3 -11.1682 
0.1 0.35 -10.6669 
0.3 0.35 -11.1638 
0.5 0.35 -11.156 
0.7 0.35 -10.9831 
0.9 0.35 -10.5245 
1.1 0.35 -10.8848 
1.3 0.35 -11.2682 
1.5 0.35 -11.0202 
1.7 0.35 -11.0282 
1.9 0.35 -11.5418 
2.1 0.35 -10.7885 
2.3 0.35 -10.7086 
2.5 0.35 -10.8111 
2.7 0.35 -11.4018 
2.9 0.35 -11.2329 
0.025 0.4 -11.4555 
0.2 0.4 -11.6185 
0.4 0.4 -11.1161 
0.6 0.4 -10.7139 
0.8 0.4 -11.7224 
1 0.4 -10.9578 
1.2 0.4 -10.5478 
1.4 0.4 -11.1669 
1.6 0.4 -11.0024 
1.8 0.4 -10.6327 
2 0.4 -10.6031 
2.2 0.4 -10.8634 
2.4 0.4 -11.4098 
2.6 0.4 -11.1541 
2.8 0.4 -11.0518 
2.975 0.4 -11.3094 
0.1 0.45 -11.1173 
0.3 0.45 -10.9894 
0.5 0.45 -11.1149 
0.7 0.45 -11.064 
0.9 0.45 -11.0578 
1.1 0.45 -11.6898 
1.3 0.45 -11.167 
1.5 0.45 -10.7739 
1.7 0.45 -10.9919 
1.9 0.45 -11.409 
2.1 0.45 -10.8071 
2.3 0.45 -10.6338 
2.5 0.45 -10.6578 
2.7 0.45 -11.2382 
2.9 0.45 -10.6052 
0.025 0.5 -10.6104 
0.2 0.5 -11.5427 
0.4 0.5 -11.2472 
0.6 0.5 -11.0122 
0.8 0.5 -11.6643 
1 0.5 -10.7888 
1.2 0.5 -11.0471 
1.4 0.5 -10.9441 
1.6 0.5 -10.8766 
1.8 0.5 -11.4873 
2 0.5 -11.5879 
2.2 0.5 -11.3728 
2.4 0.5 -11.2528 
2.6 0.5 -10.6697 
2.8 0.5 -11.1563 
2.975 0.5 -10.8822 
0.1 0.55 -11.0295 
0.3 0.55 -11.055 
0.5 0.55 -11.572 
0.7 0.55 -11.2364 
0.9 0.55 -10.8513 
1.1 0.55 -11.2274 
1.3 0.55 -11.2938 
1.5 0.55 -10.9295 
1.7 0.55 -11.2016 
1.9 0.55 -11.3969 
2.1 0.55 -10.7695 
2.3 0.55 -11.0149 
2.5 0.55 -10.7404 
2.7 0.55 -10.622 
2.9 0.55 -11.3419 
0.025 0.6 -11.7516 
0.2 0.6 -11.2642 
0.4 0.6 -10.5695 
0.6 0.6 -10.9502 
0.8 0.6 -10.9741 
1 0.6 -11.1031 
1.2 0.6 -10.8583 
1.4 0.6 -10.6469 
1.6 0.6 -11.3952 
1.8 0.6 -10.9926 
2 0.6 -10.576 
2.2 0.6 -11.1777 
2.4 0.6 -11.1291 
2.6 0.6 -11.094 
2.8 0.6 -11.4671 
2.975 0.6 -11.0386 
0.1 0.65 -11.3926 
0.3 0.65 -10.8592 
0.5 0.65 -10.6954 
0.7 0.65 -11.2773 
0.9 0.65 -11.4126 
1.1 0.65 -11.0594 
1.3 0.65 -10.9343 
1.5 0.65 -10.7568 
1.7 0.65 -10.7817 
1.9 0.65 -11.141 
2.1 0.65 -11.1274 
2.3 0.65 -11.0859 
2.5 0.65 -11.6129 
2.7 0.65 -11.2271 
2.9 0.65 -10.6994 
0.025 0.7 -10.8891 
0.2 0.7 -11.4436 
0.4 0.7 -11.0675 
0.6 0.7 -11.027 
0.8 0.7 -11.3956 
1 0.7 -11.0091 
1.2 0.7 -11.1289 
1.4 0.7 -10.8168 
1.6 0.7 -10.5622 
1.8 0.7 -11.5451 
2 0.7 -11.1158 
2.2 0.7 -10.5226 
2.4 0.7 -10.7789 
2.6 0.7 -11.3272 
2.8 0.7 -10.7923 
2.975 0.7 -11.5525 
0.1 0.75 -11.4353 
0.3 0.75 -11.1563 
0.5 0.75 -11.6633 
0.7 0.75 -11.0394 
0.9 0.75 -10.9594 
1.1 0.75 -11.0838 
1.3 0.75 -11.2257 
1.5 0.75 -11.142 
1.7 0.75 -11.3487 
1.9 0.75 -11.4477 
2.1 0.75 -11.0033 
2.3 0.75 -10.6086 
2.5 0.75 -10.9606 
2.7 0.75 -11.071 
2.9 0.75 -11.292 
0.025 0.8 -10.5994 
0.2 0.8 -10.4665 
0.4 0.8 -10.9524 
0.6 0.8 -10.7788 
0.8 0.8 -11.2123 
1 0.8 -11.3273 
1.2 0.8 -11.0713 
1.4 0.8 -11.4147 
1.6 0.8 -11.1362 
1.8 0.8 -10.8316 
2 0.8 -10.8693 
2.2 0.8 -10.7492 
2.4 0.8 -11.0372 
2.6 0.8 -10.9397 
2.8 0.8 -11.2304 
2.975 0.8 -11.4194 
0.1 0.85 -11.6733 
0.3 0.85 -11.0485 
0.5 0.85 -10.7508 
0.7 0.85 -11.2732 
0.9 0.85 -10.7828 
1.1 0.85 -10.7691 
1.3 0.85 -10.4568 
1.5 0.85 -10.9391 
1.7 0.85 -10.949 
1.9 0.85 -10.9961 
2.1 0.85 -10.9617 
2.3 0.85 -11.4699 
2.5 0.85 -11.3981 
2.7 0.85 -10.8938 
2.9 0.85 -11.0749 
0.025 0.9 -11.0339 
0.2 0.9 -11.0879 
0.4 0.9 -10.6992 
0.6 0.9 -11.1659 
0.8 0.9 -11.4915 
1 0.9 -11.4514 
1.2 0.9 -11.0332 
1.4 0.9 -10.6804 
1.6 0.9 -11.5259 
1.8 0.9 -11.2702 
2 0.9 -10.8791 
2.2 0.9 -11.0599 
2.4 0.9 -11.1556 
2.6 0.9 -10.9604 
2.8 0.9 -10.5809 
2.975 0.9 -10.9549 
0.1 0.95 -11.6307 
0.3 0.95 -11.467 
0.5 0.95 -10.8509 
0.7 0.95 -11.097 
0.9 0.95 -10.9127 
1.1 0.95 -11.283 
1.3 0.95 -10.9261 
1.5 0.95 -11.2599 
1.7 0.95 -10.9046 
1.9 0.95 -11.4866 
2.1 0.95 -11.0759 
2.3 0.95 -10.941 
2.5 0.95 -10.8884 
2.7 0.95 -11.5956 
2.9 0.95 -11.0615 
0.025 1 -10.4983 
0.2 1 -11.0596 
0.4 1 -11.1036 
0.6 1 -11.0014 
0.8 1 -10.8681 
1 1 -10.9249 
1.2 1 -11.8578 
1.4 1 -11.1386 
1.6 1 -10.918 
1.8 1 -10.8923 
2 1 -10.9496 
2.2 1 -10.7417 
2.4 1 -10.7239 
2.6 1 -11.0723 
2.8 1 -11.0363 
2.975 1 -11.5051 
0.1 1.05 -10.4584 
0.3 1.05 -10.8602 
0.5 1.05 -11.5535 
0.7 1.05 -11.0586 
0.9 1.05 -10.7526 
1.1 1.05 -10.8398 
1.3 1.05 -11.0931 
1.5 1.05 -11.1629 
1.7 1.05 -11.0285 
1.9 1.05 -10.7478 
2.1 1.05 -11.2223 
2.3 1.05 -11.1592 
2.5 1.05 -10.6849 
2.7 1.05 -10.6435 
2.9 1.05 -10.9822 
0.025 1.1 -10.905 
0.2 1.1 -10.9715 
0.4 1.1 -10.4718 
0.6 1.1 -10.8386 
0.8 1.1 -11.3579 
1 1.1 -10.7471 
1.2 1.1 -10.9458 
1.4 1.1 -10.8592 
1.6 1.1 -11.171 
1.8 1.1 -10.7712 
2 1.1 -11.0391 
2.2 1.1 -11.4268 
2.4 1.1 -11.2874 
2.6 1.1 -10.6524 
2.8 1.1 -10.3006 
2.975 1.1 -11.2986 
0.1 1.15 -11.4897 
0.3 1.15 -10.6038 
0.5 1.15 -10.5539 
0.7 1.15 -11.3283 
0.9 1.15 -10.8427 
1.1 1.15 -10.7115 
1.3 1.15 -10.7225 
1.5 1.15 -10.7763 
1.7 1.15 -10.8926 
1.9 1.15 -11.1953 
2.1 1.15 -10.5947 
2.3 1.15 -10.677 
2.5 1.15 -11.4172 
2.7 1.15 -11.0293 
2.9 1.15 -11.3391 
0.025 1.2 -10.7274 
0.2 1.2 -11.63 
0.4 1.2 -10.76 
0.6 1.2 -11.1265 
0.8 1.2 -10.8668 
1 1.2 -11.5563 
1.2 1.2 -10.981 
1.4 1.2 -10.8512 
1.6 1.2 -10.7819 
1.8 1.2 -11.0374 
2 1.2 -10.6398 
2.2 1.2 -10.3829 
2.4 1.2 -10.5834 
2.6 1.2 -11.0243 
2.8 1.2 -10.9832 
2.975 1.2 -11.1274 
0.1 1.25 -10.9516 
0.3 1.25 -10.734 
0.5 1.25 -11.2346 
0.7 1.25 -10.6838 
0.9 1.25 -11.7963 
1.1 1.25 -10.5563 
1.3 1.25 -11.0897 
1.5 1.25 -11.5013 
